BuildingGUID,GUID,ifcClass,Nl-sfb,Material,Task,Resource,TaskName,TaskStart,TaskFinish
2CKEPCy9T9zQMKorZoDrni,2NHY5XfBT3g8oNo2tvo$me,Wall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm,ST01260,separatiewand_(#771950),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,293nF1gib8rgDF7ysyrGdT,Window,3120_buitenwandopeningen - gevuld met ramen,205 ongewapend beton,ST01260,merk Lsp-R_(#464995),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1ZOJLfb2PDrB3IeR5M_8hV,Wall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm,ST01260,separatiewand_(#252487),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2fMgNMAdb80OJwW_1P77kg,Covering,4110_buitenwandafwerkingen_vensterbanken,IFC_Holonite_vensterbank_300x20,ST01260,vensterbank_(#204920),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,02HIVarzjEeBC9RIQ7iY_p,Window,3120_buitenwandopeningen - gevuld met ramen,205 ongewapend beton,ST01260,merk Csp-R_(#679468),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1303_Vcxj61RfLw0YZeEtY,Slab,2320_vloeren - constructief,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00",ST01260,vloer_V0_(#33813),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3j_d8riMHFqBtcrqiREU3h,Covering,4110_buitenwandafwerkingen,IFC_isolatie_74mm_PIR,ST01260,gevelisolatie_(#429999),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3E5R1wTgT1zu7Kgi6qbHmG,,,,ST01260,(#811132),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0uk0dUjsf1zfsVvjFJIDCh,Wall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_70mm,ST01260,separatiewand_(#883182),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1MXa9ip812qfw3nIUgyg_y,Wall,2120_buitenwanden - constructief,IFC_kalkzandsteen_214mm,ST01260,binnenblad_(#332429),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0_z_dLam5EW8sIRTDFw93Q,Covering,4110_buitenwandafwerkingen,99 Brandwering,ST01260,zinkwerk_(#722316),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,13e7YbeSj0_RcuesS2nQBY,Window,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST01260,stelkozijn_(#344342),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1eugkmFzzBBRkg4KebLPbm,Door,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST01260,stelkozijn_(#726337),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0oKN4Spcn5Bfa3Lqj0jpzQ,Beam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_330x315,ST01260,fund_opstort_(#2299),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1sEOUw$6T9$R5nY2N_3r4_,Covering,4710_dakafwerkingen - afwerkingen,IFC_zinken_afdekker_hoogbouw_achter_lift,ST01260,zinkwerk_(#1015689),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,32C$PZzCLAWA34iy5p2x7T,Covering,4720_dakafwerkingen - bekledingen,IFC_dakpan_Coramic_301_leipan_vlak,ST01260,dakpan (vlak)_(#861866),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0Q$4njmzvCVAmF$RuCztvV,Slab,2320_vloeren - constructief,IFC_breedplaat_schil_60mm,ST01260,vloerveld_(#782295),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0$US$t_Tb2UBivNAlKowEV,Covering,4110_buitenwandafwerkingen,IFC_isolatie_74mm_PIR,ST01260,gevelisolatie_(#636965),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3BQjcHoSHBiOZNfps25yDJ,Distribution Element,5700_luchtbehandeling,IFC_ventilatierooster_DucoFIT_50_ZR,ST01260,vent. rooster_(#757742),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3A7yfFeaP8sPSkdnLyyeJm,,,,ST01260,(#856645),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3GRNZTNRr8G8smhkpr5syE,Wall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_70mm,ST01260,separatiewand_(#249210),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2EYLIE5FH1rhMSHuTfIEwo,Door,2210_binnenwanden - niet constructief,205 ongewapend beton,ST01260,D5R_(#894756),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0MGiIdPGj6Dw47j1gUVoAK,Beam,2810_hoofddraagconstructies - liggers_beton,IFC_betonlatei_200x250,ST01260,betonlatei_(#825575),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0S881o__vBrhaD2Qv_Q5Le,Covering,4320_vloerafwerkingen - niet verhoogd_terrastegels,02 Beton ongewapend,ST01260,betontegels_(#1021542),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,09PjpLOMb3oOqywlkDOrjl,Covering,4720_dakafwerkingen - bekledingen,01 plaatmateriaal - multiplex,ST01260,kantafwerking_(#888765),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1$zPZrWrf1HAm_FXqpSajo,Slab,2320_vloeren - constructief,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00",ST01260,vloer_V0_(#37935),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3tBu6dK258ax0Int5dfgqm,Window,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST01260,stelkozijn_(#144882),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3J3PtjYtX0vxhQtdB4KBFn,Railing,3410_balustrades en leuningen - balustrades,05 Staal - RAL 7016,ST01260,doorvalregel_(#585535),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0V_1moyCXC7Qf60R0gdL3G,Covering,4110_buitenwandafwerkingen,99 Brandwering,ST01260,zinkwerk_(#478079),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,01jk9d9JL829zi6eX_Qi4T,Window,3120_buitenwandopeningen - gevuld met ramen,205 ongewapend beton,ST01260,merk M_(#144091),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2g9IuoPDb56wVJhEnIIJqg,Covering,4320_vloerafwerkingen - niet verhoogd_terrastegels,02 Beton ongewapend,ST01260,betontegels_(#870643),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3RPys0HZX3o9z6OQ_cB7V2,Wall,2710_daken - niet constructief,"IFC_knieschot_geisoleerd_Rc=4,00",ST01260,knieschot_(#419259),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2d8jnOiWD9ORDN_XgFkDBe,Covering,4320_vloerafwerkingen - niet verhoogd_terrastegels,02 Beton ongewapend,ST01260,betontegels_(#1026955),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,26PEnhIRP84w9lRBxOMn4B,Door,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST01260,stelkozijn_(#660543),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1Auz_7ZqL7AAig2gL0Pvj2,Beam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_220x345,ST01260,liftputwand_(#4582),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1pyhWwJM5FTxyI9YEh5zgZ,Wall,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST01260,opgaand werk_(#20833),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2K9vPQ0yHBYe2e6QGahWT4,Covering,4720_dakafwerkingen - bekledingen,01 plaatmateriaal - multiplex,ST01260,kantafwerking_(#577996),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3cw_ixDb1AqPK2dIGBPj3v,Covering,4110_buitenwandafwerkingen,IFC_isolatie_74mm_PIR,ST01260,gevelisolatie_(#400315),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0GFFCwDMT2av0aaFp7zv3V,Slab,4320_vloerafwerkingen - niet verhoogd_dekvloer,IFC_dekvloer,ST01260,dekvloer_(#268179),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,02l5BIlT593fcbPD$yLga7,Wall,2110_buitenwanden - niet constructief,IFC_baksteen_roodbruin_100mm_liggend,ST01260,buitenblad_(#677838),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0L5fGhlhv3VPpemPiOVQwl,Slab,4320_vloerafwerkingen - niet verhoogd_dekvloer,IFC_dekvloer,ST01260,dekvloer_(#270104),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3uscPz6g58Lf4$suAbdYsy,Covering,4110_buitenwandafwerkingen,99 Brandwering,ST01260,zinkwerk_(#731604),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3QOl3CfsTB0hYaOrxYTuHc,Covering,4110_buitenwandafwerkingen,99 Brandwering,ST01260,zinkwerk_(#473919),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3buEhe6OjB6xjJkqrPU95Z,Covering,4320_vloerafwerkingen - niet verhoogd_terrastegels,02 Beton ongewapend,ST01260,betontegels_(#870370),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3nbQ5roOj8Sh4vZ8jqPRYw,Wall,2110_buitenwanden - niet constructief,IFC_baksteen_roodbruin_100mm_liggend,ST01260,buitenblad_(#632197),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,270OHaczH2QuY0lEgCw2YK,Covering,4110_buitenwandafwerkingen_spekbanden_waterslagen_afdekkers,IFC_Vebo_spekband_SB 60/70x150,ST01260,afdekker_(#154087),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1dd$3UEIH5avQpc1mCzFzU,Wall,2110_buitenwanden - niet constructief LAAG,IFC_baksteen_roodbruin_100mm_staand,ST01260,buitenblad_(#97395),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1k7D07DPz4WuiFSMUb6fEg,Covering,4110_buitenwandafwerkingen,IFC_isolatie_74mm_PIR,ST01260,gevelisolatie_(#766181),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1XKgtme1X4fP2K4OJnNfqe,Distribution Element,5700_luchtbehandeling,IFC_ventilatierooster_Ducomax_Corto_20_ZR,ST01260,vent. rooster_(#275478),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3o9A47$xH7sBIoelMRmqQW,,,,ST01260,(#701235),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0fL6nncaXBAPzz548nMIg_,Covering,4320_vloerafwerkingen - niet verhoogd_terrastegels,02 Beton ongewapend,ST01260,betontegels_(#1029776),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3bicWR9hLBVOMYk9$GUZ45,Wall,2220_binnenwanden - constructief,IFC_kalkzandsteen_214mm,ST01260,liftwand_(#607884),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1C67bmEkH3Dxo5WFZaVV$A,Wall,2120_buitenwanden - constructief,IFC_kalkzandsteen_214mm,ST01260,binnenblad_(#342564),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3_0uH90HPA4R0f3RFUb7a9,Wall,2110_buitenwanden - niet constructief HOOG,IFC_baksteen_roodbruin_100mm_staand,ST01260,buitenblad_(#76282),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3UNdvIY1bBIBJNsVeWKHy4,Covering,4320_vloerafwerkingen - niet verhoogd_terrastegels,02 Beton ongewapend,ST01260,betontegels_(#1024680),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3WVs7bYiv3q99tB5Zb77_R,Covering,4110_buitenwandafwerkingen_spekbanden_waterslagen_afdekkers,IFC_Vebo afdekker AB 80/106x300,ST01260,afdekker_(#623114),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,07$Xa6lifDbPVfEzYMVW1c,Wall,2110_buitenwanden - niet constructief,IFC_baksteen_roodbruin_100mm_liggend,ST01260,buitenblad_(#676814),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,26GXJJrYL2FRXhIKPjujED,Covering,4720_dakafwerkingen - bekledingen,IFC_dakpan_Coramic_301_leipan_vlak,ST01260,dakpan (vlak)_(#838471),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0HpByHTQr8UOopcjM3csKp,Wall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm,ST01260,separatiewand_(#228581),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0bY94plmv9fQykS2LxZIhN,Window,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST01260,stelkozijn_(#165640),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3acIgTTGT709YBbxCqZCHf,Wall,2110_buitenwanden - niet constructief LAAG,IFC_baksteen_roodbruin_100mm_liggend,ST01260,buitenblad_(#107801),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2N_BeykHX0RPOI$To6OPYp,Covering,4110_buitenwandafwerkingen_spekbanden_waterslagen_afdekkers,IFC_Vebo_raamdorpel_RD 60/100x160,ST01260,afdekker_(#479988),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0lzmyU2qz2ZPxdJTZAXYHn,Covering,4110_buitenwandafwerkingen_spekbanden_waterslagen_afdekkers,IFC_Vebo_spekband_SB 60/70x150,ST01260,afdekker_(#168935),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0gLFztMZT6kB3AGpbabR0y,Door,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST01260,stelkozijn_(#79144),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2nByBpp9j1Qv31bnD$W9kw,,,,ST01260,(#995622),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3loeE7QNXFlfq5K0hK2y8b,Wall,2110_buitenwanden - niet constructief LAAG,IFC_baksteen_roodbruin_100mm_staand,ST01260,buitenblad_(#192496),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1hsySBl7LEQg5cAq1Xaf1M,Covering,4110_buitenwandafwerkingen_vensterbanken,IFC_Holonite_vensterbank_300x20,ST01260,vensterbank_(#204464),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0UcKNxAODBLvKDpd549zVh,Window,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST01260,stelkozijn_(#689907),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3g4QlkdmLCZgDmW6AUrdzw,Covering,4110_buitenwandafwerkingen,99 Brandwering,ST01260,zinkwerk_(#479583),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1ZU7B0tCL1QBVFFtuQikUs,,,,ST01260,(#703042),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0NtafGmzL82x3uEoqD1sGj,Slab,4320_vloerafwerkingen - niet verhoogd_dekvloer,IFC_dekvloer,ST01260,dekvloer_(#251755),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,32bBaPB5T35BeCUaR6weRT,Door,2210_binnenwanden - niet constructief,205 ongewapend beton,ST01260,D1L_(#888124),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1HqFmLyK9C4PQ7FJiyCLdF,Pipe Segment,5210_afvoeren - regenwater,04 Zink,ST01260,hwa afvoer_(#454708),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3xCtn9ph916hrodnDWx9_7,,,,ST01260,(#807039),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3U14rZDfrBevR5lmp6FbzC,Wall,2220_binnenwanden - constructief,IFC_kalkzandsteen_214mm,ST01260,liftwand_(#334979),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2UGbrtE819$RpVxRBStSXy,Wall,2110_buitenwanden - niet constructief,IFC_baksteen_roodbruin_100mm_liggend,ST01260,buitenblad_(#70149),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,31gb6ZylX7UPis0JtHCjhY,Covering,4110_buitenwandafwerkingen,IFC_isolatie_74mm_PIR,ST01260,gevelisolatie_(#62352),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3LN0iSrUv2NPXruCBpKVlO,Beam,3120_buitenwandopeningen - _lateien,IFC_Vebo_staallatei_L150B,ST01260,staallatei ??_(#298451),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3XktW7dubCNwcST9vl0vhC,Covering,4320_vloerafwerkingen - niet verhoogd_vloertegelwerk,IFC_vloertegels_200x200,ST01260,vloertegelwerk_(#593769),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0M8Sn$rujDPvPPs7Ky01MN,Covering,4110_buitenwandafwerkingen_spekbanden_waterslagen_afdekkers,IFC_Roval_waterslag_type_Elegance_15gr/138,ST01260,waterslag_(#492080),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,11hngCopn5hfimgovxmoKF,Slab,4320_vloerafwerkingen - niet verhoogd_dekvloer,IFC_dekvloer,ST01260,dekvloer_(#239236),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,30lLUpIrn2ZuQyxHk7VhVN,Window,3120_buitenwandopeningen - gevuld met ramen,205 ongewapend beton,ST01260,merk Csp_(#683412),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3qxUzJIdj7rhk5oXOTsM1z,Covering,4110_buitenwandafwerkingen,IFC_isolatie_74mm_PIR,ST01260,gevelisolatie_(#146186),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2QpwEAY59F7vX8Hu9BWoCt,Window,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST01260,stelkozijn_(#397898),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,17VtV3rT9DuAm8AtzHlRXh,Covering,4110_buitenwandafwerkingen,IFC_isolatie_74mm_PIR,ST01260,gevelisolatie_(#149007),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3Bzv1yVKr98P0zaHpcCX3R,Slab,4320_vloerafwerkingen - niet verhoogd_dekvloer,IFC_dekvloer,ST01260,dekvloer_(#90819),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,17EFWx1vD1Hum5L7gdoSJE,Wall,2110_buitenwanden - niet constructief,IFC_baksteen_roodbruin_100mm_liggend,ST01260,buitenblad_(#663235),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0uh5DvU6rEyPXNRSeLQCtd,Covering,4110_buitenwandafwerkingen,IFC_isolatie_115mm_glaswol,ST01260,gevelisolatie_(#627011),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1mi$E1VJPEdAJuVVsYiDqe,Covering,4110_buitenwandafwerkingen,IFC_isolatie_74mm_PIR,ST01260,gevelisolatie_(#649098),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1nR9GVbOL4KhdFhsF8pjL0,Door,2210_binnenwanden - niet constructief,205 ongewapend beton,ST01260,D2L_(#517791),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0wc9xUAq1D8gPTinpIsyhl,Beam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_900x250,ST01260,fund_strook_(#6129),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2pIuDJtPDFYePvbd5us9Zi,Wall,2110_buitenwanden - niet constructief,IFC_HSB_155_wandelement_ongeisoleerd_multiplex,ST01260,HSB-element_(#384953),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2EFNP4fDX0_u78sxUjPG3W,Covering,4110_buitenwandafwerkingen,IFC_isolatie_74mm_PIR,ST01260,gevelisolatie_(#390687),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3nkjy1s2n6Pv4neIu7jk4t,Covering,4110_buitenwandafwerkingen_spekbanden_waterslagen_afdekkers,IFC_Vebo_spekband_SB 60/70x150,ST01260,afdekker_(#681866),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,17fa3ysjn4AR9k0o387aVc,Slab,4320_vloerafwerkingen - niet verhoogd_dekvloer,IFC_dekvloer_zwevend,ST01260,dekvloer_(#887741),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0gm_ZglM1FDgN6dFRr5CkC,Wall,2110_buitenwanden - niet constructief,IFC_baksteen_roodbruin_100mm_liggend,ST01260,buitenblad_(#104444),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,37ykuHBdXAvuSXE$SL318_,Covering,4110_buitenwandafwerkingen,IFC_isolatie_115mm_glaswol,ST01260,gevelisolatie_(#186000),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1NWGoX4Rz6GRa1DHxzyDy6,Door,2210_binnenwanden - niet constructief,205 ongewapend beton,ST01260,D6L_(#209023),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3ygkl7Rbj3xxKyM$asM5nz,Beam,2810_hoofddraagconstructies - liggers_staal,033 - constructief staal,ST01260,HEA180_(#697479),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2h2syGAWr1h9XBf4JKxO_$,Column,3410_balustrades en leuningen - balustrades,05 Staal - RAL 7016,ST01260,balusters_(#734980),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1$7mn1TX17au9vf_yua6PG,Covering,4210_binnenwandafwerkingen,IFC_wandtegels_250x200,ST01260,wandtegelwerk_(#595505),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2y2Fefv9H6gvHTJ84_X039,Slab,2320_vloeren - constructief,IFC_breedplaat_schil_60mm,ST01260,vloerveld_(#782156),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1_ya2nowT3vOnK17WW90s$,Wall,2110_buitenwanden - niet constructief,"IFC_HSB_155_wandelement_Rc=3,67",ST01260,HSB-element_(#55386),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2TVnWtUYDAwf9RnfQo$DCJ,Wall,2110_buitenwanden - niet constructief,IFC_baksteen_roodbruin_100mm_liggend,ST01260,buitenblad_(#91795),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3q9ILP5ET8Y9pJofOHVdiN,Covering,4210_binnenwandafwerkingen,IFC_wandtegels_250x200,ST01260,wandtegelwerk_(#596511),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,09wE0OA1LDdAgYk484ujp7,Railing,3410_balustrades en leuningen - balustrades,05 Staal - RAL 7016,ST01260,afscheiding_(#713645),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0REF5fR5H95wuPxTbuQqNf,,,,ST01260,(#816083),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1xc4a28412Ew$5lK3boHKD,Wall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm,ST01260,separatiewand_(#540525),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1t0aT3UZv68ht_dspGMAcB,Wall,2120_buitenwanden - constructief,IFC_kalkzandsteen_214mm,ST01260,binnenblad_(#31474),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1J69rweMzCzhLC_bSPu1dt,Covering,4210_binnenwandafwerkingen,IFC_wandtegels_250x200,ST01260,wandtegelwerk_(#772481),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,021xjbImv84AygesbUu2eu,Wall,2110_buitenwanden - niet constructief,IFC_baksteen_roodbruin_100mm_liggend,ST01260,buitenblad_(#68378),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1AoJ3T7OTBER2JzYuTjuP_,Wall,2110_buitenwanden - niet constructief,IFC_baksteen_roodbruin_100mm_liggend,ST01260,buitenblad_(#68122),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0Ldy0tzOD9ivZhA8OckzK$,Wall,2110_buitenwanden - niet constructief HOOG,IFC_baksteen_roodbruin_100mm_staand,ST01260,buitenblad_(#114791),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0a4n363BvCne4fqGo8tSD2,Covering,4320_vloerafwerkingen - niet verhoogd_terrastegels,02 Beton ongewapend,ST01260,betontegels_(#357723),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3H_icWsrj1vR38MCxX_w$V,,,,ST01260,(#805616),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2dfOp2CSjF_uuw39m19qLR,Wall,2110_buitenwanden - niet constructief LAAG,IFC_baksteen_roodbruin_100mm_staand,ST01260,buitenblad_(#364681),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3jAqpCbZ5BZgfx_7te3yGX,Covering,4110_buitenwandafwerkingen_spekbanden_waterslagen_afdekkers,IFC_Vebo afdekker AB 80/106x300,ST01260,afdekker_(#665426),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3aDNQ8THHFderksY8ayZfX,Wall,2120_buitenwanden - constructief,IFC_kalkzandsteen_214mm,ST01260,binnenblad_(#682276),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3dFHJhDQ10Q9RSfHK$YhGg,Covering,4110_buitenwandafwerkingen,IFC_isolatie_74mm_PIR,ST01260,gevelisolatie_(#625278),Afbouw,7-9-2015,31-12-2015
